Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"SOLECKI, Roland",IV. Employment,,Federal Institute for Risk Assessment,"legal remit of BfR, it participates in basis research activities of pesticides, but not in view of their authorisation, BfR is involved in the independent scientific regulatory assessment of pesticides with regard to human health, it has no own rights - but contributes with scientific advice - on RA guidance or methodologies, software and/or computational models of use in regulatory processes of PPPs it has no own official capacity of Risk Management and not in authorisation of PPPs, MRL setting, control and monitoring activities. I am not personally empowered to take management action My current activities and experiances are in the following areas: •Head of Department Pesticide Safety, Federal Institute for Risk Assessment •Responsibility for the scientific evaluations and human health risk assessments of pesticidal active substances, plant protection products and biocidal products, •Development of guidance for human health risk assessment of pesticidal active substances, metabolites , plant protection products and biocidal products. •26 years professional experience in human health risk assessment of active substances and their metabolites in plant protection products and biocidal products, •22 years practical experience in reviewing, analyzing, evaluating, and extrapolating experimental animal data on toxic chemicals to humans in the European existing substances programme and OECD joint reviews, •Scientific excellence evidenced by publications in peer-reviewed specialized journals",1991-03,now,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",IX. Other relevant interest,,"BfR, Bundesinstitut für Risikobewertung, Federal Institute for Risk Assessment, GERMANY, Berlin",Germany was Rapporteur in the Renewval Process for Glyphosate approval and my department responsible for Human health risk assessment. BfR has prepared and submitted the addendum with the evaluation of the IARC monograph to the BVL on 31/08/15. A consultation with Member States on this addendum is on-going and a Peer Review Expert telephone conference in mammalian toxicology - the subject matter of the activity - will be organised for the end of Sept.,2013-08,now,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",V. Occasional consultancy,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",VI. Research funding,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",X. Interests of close family members,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"THULKE, Hans-Hermann",I. Economic interest,,,NO INTEREST,,,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",IV. Employment,,UFZ (Umweltforschungszentrum)- Helmholtz Centre for Environmental Research,"Epidemiology and Disease Modelling; Control planning, stratey optimization, scenario evaluation; Management-oriented decision support for contingency planning.",1997-06,now,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",IX. Other relevant interest,,,NO INTEREST,,,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",V. Occasional consultancy,,"EMA, European Medicines Agency, EU / UK, London",Advice on quatitative methodology Two days within five years Application decisions,2010-05,now,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",VI. Research funding,,European Commission - DG Health and Consumers,Emergency vaccination against Classical Swine Fever CSFV_goDIVA IHP-MCHD-01-1 Improvements of CSF control: Modelling Wild boar and domestic outbreaks Private funding is 0%,2009-03,2013-02,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",VIII. Other memberships or affiliations,,SVEPM-Committee,Veterinary Epidemiology,2009-03,now,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",VIII. Other memberships or affiliations,,German Veterinary Medicine Society (DVG),Veterinary Medicine,2015-01,now,2015-11-27,SCOM_doi_021.pdf
"THULKE, Hans-Hermann",X. Interests of close family members,,,NO INTEREST,,,2015-11-27,SCOM_doi_021.pdf
"TURCK, Dominique",I. Economic interest,,,NO INTEREST,,,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",III. Member of a scientific advisory entity,,Agence française de sécurité sanitaire des aliments (Afssa) - French Food Safety Agency,"Afssa (that became Anses in July 2010) is the French Food safety Agency working under the authority of the Ministry of Health, the Ministry of Agriculture and the Ministry of Finance. The Human Nutrition Committee is a Panel of 20-25 experts meeting every month for one to two days. It gives advice to the above- mentioned Ministries, publishes opinions on scientific matters related to food safety. I was a Member of the Human Nutrition Committee of Afssa from 2002 to 2003 and the Chair of the Human Nutrition Committee of Afssa (2003-2012), ie 3 consecutive terms of 3 years each",2002-09,2012-07,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",IV. Employment,,Lille University Faculty of Medicine and Jeanne de Flandre Lille University Children's Hospital,"- Professor of Paediatrics, Lille University Faculty of Medicine (since 1990) I teach pediatric gastroenterology, hepatology and nutrition to medical students, as well as to residents in pediatrics, in nutrition and in family medicine In addition, i am responsible of 2 diplomas related respectively to Human Lactation and Breast Feeding (co-organized by the universities of Brest, Grenoble, Lille and Toulouse) and to Pediatric Practice for General Practitioners - Deputy Director, Division of Gastroenterology, Hepatology and Nutrition, Department of Paediatrics, Lille University Children's Hospital (1990-1997) Director, Division of Gastroenterology, Hepatology and Nutrition, Department of Paediatrics, Lille University Children's Hospital (since 1997) I am responsible of a 20-bed unit of pediatric gastroenterology and nutrition. We take care of infants, children and adolescents presenting with various GI disorders, as short gut syndrome, inflammatory bowel disease, cystic fibrosis, chronic hepatitis, hepatic failure and pancreatic disorders",1990-09,now,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",IX. Other relevant interest,,"Committee on Nutrition, French Society of Paediatrics and Committee on Nutrition, European Society for Paediatric Gastroenterology, Hepatology and Nutrition (ESPGHAN)","- Member of the Committee on Nutrition of the French Society of Pediatrics (1996-2000) Chairman of the Committee on Nutrition of the French Society of Pediatrics (since 2000) The French Society of Pediatrics is a registered non-profit learned society in France devoted to matters of pediatric health. The Committee on Nutrition has four one-day meetings per year. The Committee gives advice in the field of pediatric nutrition to the Society and to authorities as the Ministry of Health and Public Health Agencies. The Committee on Nutrition also publishes recommendations on pediatric nutrition for health professionals in contact with infants, children and adolescents. - Member of the ESPGHAN Committee on Nutrition (2002-2008) Secretary of the ESPGHAN Committee on Nutrition (2008-2012) The European society for Paediatric gastroenterology, Hepatology and Nutrition is a registered non-profit learned society in Europe dedicated to matters of pediatric nutrition. The Committee on Nutrition has three 2-day meetings per year. the Committee on Nutrition gives advice to the Society in terms of pediatric nutrition and publishes recommendations on pediatric nutrition for pediatric gastroenterologists, nutritionists and dietetians involved in pediatric care.",1996-09,now,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",V. Occasional consultancy,,,NO INTEREST,,,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",VI. Research funding,,Danone and Nestle,"The funding by Danone of research projects represents ~10% of the annual budget of the Research Laboratory (INSERM U995) of the Pediatric GI Unit, Department of Pediatrics, Faculty of Medicine, University Lille 2, Lille, France. I am not the director of the research lab and I have no personal interest. The topic of our research is: ""Effect of nutrients (omega 3) on inflammation and infection in an animal model."" I was the coordinator of a randomized clinical trial aimed at assessing the efficacy and safety of an infant formula (Danone). I have no personal financial interest. The funding was used for the research budget. I also coordinated a randomized clinical trial aimed at assessing the efficacy and safety of an infant formula (Nestlé). I have no personal financial interest. The funding was used for the research budget. I did not receive personally any research funding and did not manage any funding (private or public) of the research lab.",2009-01,now,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",VI. Research funding,,"Institut National de la santé et de la Recherche médicale (INSERM), Fondation pour la Recherche Médicale (FRM), and Vaincre la Mucoviscidose (VLM) (Paris); University Lille 2 and the Conseil Régional du Nord-Pas de Calais (Lille)","The research topic of our team is nutritional modulation of infection and inflammation. We study the mechanisms of action and regulation of nutritional factors in situations of inflammation and infection. Our hypotheses are that new nutritional components (mainly issued from breast milk) could influence: (i) the immune system (gene expression) early in life and prevent and/or modulate inflammatory diseases later in life, (ii) the course of inflammatory and/or infectious disease as inflammatory bowel disease and cystic fibrosis. Our aim is to understand at different periods of prenatal and postnatal development the mechanisms by which nutritional components can influence future health and prevent/treat inflammatory diseases. The public funds received by our team (INSERM, FRM, Vaincre la Mucoviscidose, University Lille 2, Conseil Régional du Nord-Pas de Calais) are used to support this research topic.",2009-09,now,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-10-22,SCOM_doi_022.pdf
"TURCK, Dominique",X. Interests of close family members,,,NO INTEREST,,,2015-10-22,SCOM_doi_022.pdf
"WÖLFLE, Detlef",I. Economic interest,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",IV. Employment,,Federal Institute for Risk Assessment (BfR),"Risk assessment of food contact materials. Advice on specific substances (e.g. Bisphenol A, mineral oil, phthalates, perfluorinated compounds, printing inks) to the German Federal Ministry of Food, Agriculture and Consumer Protection. In the context of the contract between EFSA and BfR I provided preparatory work documents in the field of food contact materials for the following substances from October 2009 to September 2013 (in brackets: date of specific contracts): - 2-Phenyl-3,3-bis(4-hydroxyphenyl)phthalimidine (PPPBP)(24.11.09); - Methacrylic acid, 2,3-epoxypropyl ester, copolymer with acrylic and/or metacrylic acid alkyl (C1-C4) esters (23.06.10); - 3,9-Bis[2-(3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propionyloxy)- 1,1-dimethylethyl]-2,4,8,10-tetraoxaspiro[5,5]undecane (18.10.10) - Glycoldibenzoates (DEGDB, DPGDB, TEGDB) (03.05.11) -Polyhydroxyalkanoyte (PHA) (20.10.11) - 2,4,8,10-Tetraoxaspiro(5.5)undecane-3,9-diethanol, , , ', '-tetramethyl (03.02.2012) - N-1(1,1-Dimethyl-3-oxobutyl)acrylamide (DAAM) (31.01.13) - Adipic acid dihydrazide (31.01.13) - Tetraethyl orthosilicate (TEOS) and Hexamethyldisilazane (HMDS) (12.03.2013) - Ethylene vinylacetate, copolymer wax (09.07.2013) The finalisation of the opinions of the following substances by the CEF Panel is still pending (any implications will be addressed via SDOI): N-1(1,1-Dimethyl-3-oxobutyl)acrylamide, Adipic acid dihydrazide. However, the preparatory work for the still pending opinions has been completed as the contract has expired in September 2013.",1998-05,now,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",IX. Other relevant interest,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",V. Occasional consultancy,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",VI. Research funding,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
"WÖLFLE, Detlef",X. Interests of close family members,,,NO INTEREST,,,2015-09-10,SCOM_doi_023.pdf
