Subject group,Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
AHAW,"GORTAZAR SCHMIDT, Christian",VI. Research funding,,Several public and private Contracts and research agreements on subjects related with wildlife,"management and wildlife diseases. Main current funding bodies include: CDTI(Spanish Science Ministry) mediated contratcs with Medianilla SA, Glenton SA and Lagunes SL. In total, these contracts are of less then 200,000€, meaning less then 20% of the total annual funding of our research.",2000-01,now,2015-05-19,AHAW_doi_008.pdf
AHAW,"GORTAZAR SCHMIDT, Christian",VI. Research funding,,"Ministerio de Ciencia e Innovación, Plan Nacional de I+D",Several research grants on diseases shared between wildlife and livestock. The current one deals withthe ruminant response to inactivated mycobacteria antigens and finishes 31/12/2017.,2004-01,now,2015-05-19,AHAW_doi_008.pdf
AHAW,"GORTAZAR SCHMIDT, Christian",VI. Research funding,,"Plan Regional de Investigación, Castilla La Mancha.","Several grants for research on diseases shared between wildlife and livestock. Although no grant is currently running (due to budget restrictions during the crisis) I expect to submit a new proposal, most likely on wildlife reservoirs of Leishmania, in early 2015.",2008-01,now,2015-05-19,AHAW_doi_008.pdf
AHAW,"GORTAZAR SCHMIDT, Christian",VI. Research funding,,"European Commission, 7th Framework Program and 2020","Current research projects, still running in most of 2015: WildTBVac: FP7 grant #613779, ending in November 2015, on TB control in wildlife and livestock EMIDA ERA-NET hamonised Approaches in monitoring wildlife Population Health, And Ecology and Abundance (APHAEA) ends March 2015 ANTIcipating the Global Onset of New Epidemics (ANTIGONE). FP7 grant 278976 on emerging diseases, finishes in 2016 COllaborative Management Platform for detection and Analyses of (Re-)emerging and foodborne outbreaks in Europe (COMPARE) H2020 Grant 377/14, ending in 2018",2008-01,now,2015-05-19,AHAW_doi_008.pdf
AHAW,"GORTAZAR SCHMIDT, Christian",VII. Intellectual property rights,,Spanish Patents Office,"4 patents on baits for vaccine delivery, selective feeders for bait deployment, selective gates, and Anaplasma vaccine. These patents are not yet under exploitation and there are no royalties paid directly to me (if any, they would be paid to the University).",2010-01,now,2015-05-19,AHAW_doi_008.pdf
AHAW,"GORTAZAR SCHMIDT, Christian",VIII. Other memberships or affiliations,,Springer Editorial,"Editor in chief, European Journal of Wildlife Research",2009-01,now,2015-05-19,AHAW_doi_008.pdf
AHAW,"GORTAZAR SCHMIDT, Christian",X. Interests of close family members,,,NO INTEREST,,,2015-05-19,AHAW_doi_008.pdf
AHAW,"MICHEL, Virginie",I. Economic interest,,,NO INTEREST,,,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",III. Member of a scientific advisory entity,,French Agency for Food Safety,"Member of “Specialised expert comity (CES) on animal health ” SANT. The Anses functioning is very similar to EFSA. As an expert, I have to give independent opinion on governmental questions on different topics on animal health . The experts are voting and drafting opinions opinions are used by french ministry of agriculture Panel is adressing animal health opinions on the basis of risk assessment",2006-07,now,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Broiler breeder welfare (AHAW),2009-06,2010-08,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Hearing Expert - AHAW Meat Inspection (AHAW),2011-03,2013-07,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",III. Member of a scientific advisory entity,,French Agency for Food Safety (Anses),"Expert in the french panel ""animal welfare"" of Anses The experts are voting and drafting opinions opinions are used by french ministry of agriculture",2012-09,now,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - Data collection in BROILER SLAUGHTERHOUSES (AHAW),2013-01,2013-08,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma","member of the working group on ""Welfare aspects of the use of perches for poultry"" ofr the panel AHAW",2014-05,now,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",IV. Employment,,French Agency for Food Safety (AFSSA),"Head of the research unit ""Avian and Rabbit Welfare and Epidemiology"" One of the main research topic is the study of the impact of housing and husbandry practices on poultry welfare and health and on food quality. 3 species are mainly studied: chicken and turkey: with the assessment of welfare of broiler and breeders (main topic: activity of animals, assessment of lesion (FPD) in slaughter house and animal health) laying hens: study of different housing systems (aviaries, furnished cages on welfare, health and egg quality) other topics: poultry health (histomonosis, Avian Influenza, Botulism,...); food safety (Salmonella, campylobacter,...), air quality in poultry houses, epidemiological surveillance networks, collecting and analysing information about avian rearing conditions and diseases. reasearch is done one experimental station and in farms one the field (chicken, turkey, laying hen, duck,...) See papers on: chicken welfare assessment (scoring system and impact of housing and management conditions on chicken welfare and health); laying hens welfare; food safety;...",2004-01,now,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",IX. Other relevant interest,,"European Commission, Directorate -General for Translation, Belgium, Brussels, Interpretation DG",Expert to assess proposals for the call FP7-PEOPLE-2012- IEF/IIF/IOF,2012-09,2012-10,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",IX. Other relevant interest,,Italian Ministry of Health,"Independant Proposal evaluation for italian ministry of health Topics: animal welfare, epidemiology, food safety",2014-10,now,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",V. Occasional consultancy,,,NO INTEREST,,,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",VI. Research funding,,French Ministry of Agriculture / EU funding,"My research unit is receiving funding from EU and from the french ministry of agriculture to lead independant research works: - chicken and turkey and welfare assessment (scoring system for lesions), - impact of housing system on laying hens welfare and health and on egg and air quality - avian influenza in ducks",2001-01,now,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-27,AHAW_doi_009.pdf
AHAW,"MICHEL, Virginie",X. Interests of close family members,,,NO INTEREST,,,2015-04-27,AHAW_doi_009.pdf
AHAW,"MIRANDA, Miguel Angel",I. Economic interest,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",IV. Employment,,Universitat de les Illes Balears. University of the Balearic Islands. UIB,"Lecturer in the Area of Zoology, Department of Biology of the Faculty of Sciences. University of the Balearic Islands. The roles in the organization are teaching and research duties in Zoology, Applied Entomology, Plant Pest and Vector Control as well as Parasitology. The expert has no official responsability and is not personally empowered in his organization to carry out or validate risk management actions or decisions.",1995-01,now,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",IX. Other relevant interest,,EFSA and ECDC,I'm acting as an invited expert for the VECTORNET project funded by EFSA and ECDC. I was invited to the Annueal General Meeting in Parma in January 2015. Our research team at the University of the Balearic Islands is also supporting research on Culicoides species composition on horse and cattle farms. There is no any economic interest on this activity and only material (light traps and batteries) are provided to our team.,2015-01,now,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",V. Occasional consultancy,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",VI. Research funding,,University of the Balearic Islands. Funding : Ministry of Agriculture of Spain,"The topic of the research activity was the test of different insecticides and repellents for Culicoides (Diptera; Ceratopogonidae) control in cattle farms in Majorca (Balearic Islands). Research project on developing strategies for the control of the Culicoides AGL2005- 06150. Scientific reports were produced annually from 2005 to 2008. The project was totally funded by public funds, therefore, there were not private funds used in the project.",2005-01,2008-12,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",VI. Research funding,,University of the Baleric Islands (Partner). Funding. Sixth Framework Programme priority 8.1.EU. European Union. UE,"Medreonet (European Project on Surveillance Network of Reoviruses, Bluetongue and African Horse Sickness in the Mediterranean basin. ) is a EU funded coordination action aimed at the enhancement of surveillance of Culicoides- transmitted diseases: Bluetongue, African Horse Sickness and Epizootic Haemorragic Disease. Medreonet was focused on sharing and exchanging data, expertise, experiences and information via regular meetings, maintain and expand surveillance systems, setting a European database including surveillance, disease occurrence, virus isolation and vaccine use.",2006-01,2010-12,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",VI. Research funding,,University of the Balearic Islands,"EDENext Biology and control of vector-borne infections in Europe. Entidad financiadora: 7th Framework Program. U.E. FP7-HEALTH- 2010. EDENext project was focused on vector borne diseases transmitted by mosquitoes, biting midges, ticks, flebotomous and rodents. My participation was as a researcher in the biting midges (Culicoides) group. Research funding came from public fundings of the European Union. I did not received any budget from private funding and the main output of the project were scientific publications and annual reports. Funds were devoted to PhD students, scientidic material and travelling expenses to annual meetings.",2010-01,2014-12,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",VI. Research funding,,"Universitat de les Illes Balears, University of the Balearic Islands","FruitFlyNET - A location-aware system for fruit fly monitoring and pest management control. This project is focused on the development of automatic systems for monitoring and integrating Desicion Support System for the improvement of control procedures of fruit flies, such as olive fly, cherry fly, olive fly and invasive flies (Bactrocera zonata and Dacus ciliatus). The funding comes from ENPI and the budget is allocated to research contracts and sceintific material. I did not receive any private neither public fund from this project as personal salary.",2014-01,now,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MIRANDA, Miguel Angel",X. Interests of close family members,,,NO INTEREST,,,2015-11-29,AHAW_doi_010.pdf
AHAW,"MORE, Simon",I. Economic interest,,,NO INTEREST,,,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",III. Member of a scientific advisory entity,,"Department of Agriculture, Food and the Marine","Member, Scientific Advisory Committee on Animal Health and Welfare. This Committee was established by Ireland's Chief Veterinary Office, to provide independent scientific guidance on a range of issues relevant to animal health and welfare in Ireland, including non-stunning slaughter, exotic disease preparedness and response, tail docking of dogs etc. The committee meets approximately every 2 months, taking about 0.5 days of my time during every 2 month cycle. I perform this work in a private capacity.",2008-01,2014-12,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",III. Member of a scientific advisory entity,,Defra,"Member of the Epidemiology & wildlife risks programme advisory sub-group (EWRPAG). The role of this group is to advise Defra (the government department with responsibility in the UK for TB control and eradication) on TB science relating to epidemiology and wildlife risks. As part of a small (3 person: including Profs Dirk Pfeiffer and Tim Roper), I provide advice on prospective and ongoing research projects supported by Defra, and more-general advice on current scientific advances in this area, based on research conducted in the UK, in Ireland and elsewhere. The sub-group met approximately 2 times annually. I spent about 2 days in preparing for, and attending, each of these meetings. Performed in personal capacity.",2008-01,2013-06,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on Johne's disease. In this role, I chair a technical group of experts focused on issues relating to Johne's disease. The group provides scientific advice to Animal Health Ireland, including AHI's Johne's Disease Implementation Group. The group meets approximately every 2 months. I would spend approximately 1.5 days on TWG issues every 2 month cycle. I perform this work in a private capacity.",2010-01,2014-12,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on mastitis. In this role, I chair a technical group of experts focused on issues relating to mastitis and milk quality. The group provides scientific advice to Animal Health Ireland, including AHI's CellCheck Consultative Group. The group meets approximately every 2 months. I would spend approximately 1.5 days on TWG issues every 2 month cycle.",2010-01,2014-12,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on calf health. In this role, I chaired a technical group of experts focused on issues relating to calf health. The group provides scientific advice to Animal Health Ireland, including the development of technical material to assist Ireland's dairy producers. The group met approximately every 2 months, whilst I was involved. I performed this work in a private capacity.",2010-01,2011-12,2015-07-03,AHAW_doi_011.pdf
AHAW,"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on biosecurity. In this role, I chaired a technical group of experts focused on issues relating to biosecurity. The group provides scientific advice to Animal Health Ireland, including the development of technical material to assist Ireland's cattle producers. The group met approximately every 2 months, whilst I was involved. I performed this work in a private capacity.",2010-01,2011-12,2015-07-03,AHAW_doi_011.pdf
